shipment_id,warehouse_id,customer_id,scheduled_date,actual_delivery,delay_flag,delay_hours
SHP-001432,WH02,CUST-00005,2024-06-27,2024-06-27 19:00,0,0.0
SHP-002974,WH02,CUST-00144,2024-02-06,2024-02-06 17:00,FALSE,0.0
SHP-PEAK-00051,WH02,CUST-00080,2023-12-08,2023-12-08 14:00,FALSE,0.0
SHP-000548,fremantle wh,CUST-00011,2024-03-29,2024-03-29 00:00,FALSE,0.0
SHP-004311,WH02,CUST-00008,invalid,2024-08-04 02:00,0,0.0
SHP-PEAK-00262,Kewdale WH,CUST-00027,2024-11-26,2024-11-26 05:00,FALSE,0.0
SHP-004926,fremantle wh,CUST-00141,2023-02-04,2023-02-04 14:00,0,0.0
SHP-003212,Perth WH,CUST-00101,2023-09-12,2023-09-12 05:00,0,0.0
SHP-003571,perth wh,CUST-00132,2023-09-16,2023-09-16 17:00,N,0.0
SHP-004813,WH03,CUST-00155,2023-11-12,2023-11-12 17:00,false,0.0
SHP-004771,WH03,CUST-00028,2023-01-03,2023-01-03 04:00,0,0.0
SHP-002857,WH03,CUST-00141,2023-09-15,2023-09-16 00:00,Y,24.5
SHP-001862,Fremantle WH,CUST-00009,2023-09-28,2023-09-28 18:00,No,0.0
SHP-002660,kewdale wh,CUST-00189,2023-02-19,2023-02-19 04:00,Y,4.8
SHP-PEAK-00317,perth wh,CUST-00039,2024-12-02,2024-12-02 05:00,FALSE,0.0
SHP-000641,WH01,CUST-00015,2023-10-01,2023-10-01 19:00,false,0.0
SHP-003617,fremantle wh,CUST-00174,2024-11-12,2024-11-12 03:00,true,3.3
SHP-004869,WH01,CUST-00043,2023-08-10,2023-08-10 09:00,No,0.0
SHP-PEAK-00664,Fremantle WH,CUST-00168,2024-11-15,2024-11-15 05:00,Y,5.7
SHP-000638,kewdale wh,CUST-00025,2023-12-11,2023-12-11 18:00,0,0.0
SHP-004779,,CUST-00120,2024-09-03,2024-09-03 18:00,N,0.0
SHP-004392,perth wh,CUST-00137,2024-06-12,2024-06-12 15:00,1,15.6
SHP-002309,WH03,CUST-00049,2024-05-10,2024-05-10 17:00,0,0.0
SHP-004018,WH02,CUST-00101,2024-10-30,2024-10-30 13:00,TRUE,13.9
SHP-003586,perth wh,CUST-00121,2023-10-05,2023-10-05 03:00,FALSE,0.0
SHP-002097,Kewdale WH,CUST-00113,2024-11-29,2024-11-29 18:00,N,0.0
SHP-003335,fremantle wh,CUST-00060,2023-12-23,2023-12-23 02:00,No,0.0
SHP-001957,fremantle wh,ORPHAN-15,2024-07-07,2024-07-07 03:00,0,0.0
SHP-001373,kewdale wh,CUST-00156,2023-06-25,2023-06-25 02:00,N,0.0
SHP-003817,Fremantle WH,CUST-00116,2023-01-07,2023-01-07 12:00,N,0.0
SHP-000922,Kewdale WH,CUST-00122,2024-11-18,2024-11-18 17:00,false,0.0
SHP-000547,WH03,CUST-00041,2024-03-22,2024-03-23 23:00,1,47.0
SHP-001450,kewdale wh,CUST-00114,2023-03-19,2023-03-19 11:00,TRUE,11.0
SHP-002805,kewdale wh,CUST-00126,2023-02-01,2023-02-01 03:00,No,0.0
SHP-002611,WH02,CUST-00083,2024-04-19,2024-04-19 01:00,false,0.0
SHP-001901,Fremantle WH,CUST-00021,2023-02-03,2023-02-03 12:00,false,0.0
SHP-002758,Perth WH,CUST-00195,2023-05-23,2023-05-23 18:00,false,0.0
SHP-002029,WH03,CUST-00089,2023-08-22,2023-08-22 13:00,FALSE,0.0
SHP-002302,kewdale wh,CUST-00089,2024-05-09,2024-05-09 01:00,N,0.0
SHP-001886,perth wh,CUST-00018,2023-04-23,2023-04-23 06:00,false,0.0
SHP-001643,WH03,CUST-00017,2023-12-04,2023-12-05 16:00,TRUE,40.3
SHP-000973,Perth WH,CUST-00093,2023-08-13,2023-08-13 14:00,Yes,14.4
SHP-PEAK-00570,WH02,CUST-00136,2023-12-22,2023-12-22 15:00,FALSE,0.0
SHP-002098,Fremantle WH,CUST-00137,2023-08-18,2023-08-18 04:00,0,0.0
SHP-PEAK-00030,perth wh,CUST-00035,2024-12-10,2024-12-10 17:00,No,0.0
SHP-004462,kewdale wh,CUST-00127,2023-06-26,2023-06-26 14:00,0,0.0
SHP-PEAK-00501,fremantle wh,CUST-00021,2023-12-21,2023-12-21 00:00,FALSE,0.0
SHP-PEAK-00758,Fremantle WH,CUST-00078,2023-12-29,2023-12-29 12:00,TRUE,12.9
SHP-000837,Fremantle WH,CUST-00181,2023-12-20,2023-12-20 05:00,1,5.4
SHP-000602,WH01,CUST-00171,2024-05-27,2024-05-27 03:00,No,0.0
SHP-002185,Kewdale WH,CUST-00115,2023-06-11,2023-06-11 12:00,false,0.0
SHP-004652,kewdale wh,CUST-00103,2024-03-13,2024-03-13 00:00,N,0.0
SHP-004324,Perth WH,CUST-00028,2023-04-19,2023-04-19 07:00,false,0.0
SHP-000643,WH01,CUST-00004,2023-03-20,2023-03-20 01:00,No,0.0
SHP-001583,WH02,CUST-00196,2023-11-03,2023-11-04 09:00,Y,33.8
SHP-004978,WH03,CUST-00045,2024-04-30,2024-04-30 02:00,No,0.0
SHP-003400,Perth WH,CUST-00038,2023-10-06,2023-10-06 13:00,0,0.0
SHP-003662,WH03,CUST-00090,2024-08-04,2024-08-04 12:00,0,0.0
SHP-001071,WH03,CUST-00113,2024-06-16,2024-06-16 10:00,false,0.0
SHP-001776,fremantle wh,CUST-00138,2023-05-30,2023-05-30 12:00,0,0.0
SHP-PEAK-00569,Fremantle WH,CUST-00024,2023-11-01,2023-11-01 06:00,1,6.5
SHP-001284,Kewdale WH,CUST-00062,2023-11-05,2023-11-05 11:00,No,0.0
SHP-004866,Perth WH,CUST-00039,2024-04-15,2024-04-16 07:00,true,31.4
SHP-PEAK-00364,Fremantle WH,CUST-00152,2023-11-26,2023-11-26 10:00,0,0.0
SHP-PEAK-00508,WH03,CUST-00166,2024-11-27,2024-11-27 01:00,0,0.0
SHP-001837,Perth WH,CUST-00061,2023-12-02,2023-12-02 03:00,0,0.0
SHP-004951,WH03,CUST-00171,2023-02-09,2023-02-09 01:00,No,0.0
SHP-001020,Perth WH,CUST-00081,2023-04-03,2023-04-03 00:00,false,0.0
SHP-000971,kewdale wh,CUST-00056,2024-05-20,2024-05-20 08:00,false,0.0
SHP-001327,Perth WH,CUST-00069,2024-05-28,2024-05-28 12:00,N,0.0
SHP-003166,WH02,CUST-00093,2024-10-24,2024-10-24 03:00,FALSE,0.0
SHP-000476,fremantle wh,CUST-00003,2024-11-25,2024-11-25 10:00,FALSE,0.0
SHP-002811,kewdale wh,CUST-00165,2023-01-23,2023-01-23 17:00,No,0.0
SHP-004383,Kewdale WH,CUST-00058,2024-13-45,2023-12-29 08:00,No,0.0
SHP-001652,Fremantle WH,CUST-00051,2023-07-26,2023-07-26 17:00,false,0.0
SHP-PEAK-00380,WH01,CUST-00025,2023-11-09,2023-11-09 19:00,N,0.0
SHP-004998,Fremantle WH,CUST-00063,2023-04-28,2023-04-29 00:00,true,24.7
SHP-002529,kewdale wh,CUST-00112,2024-09-27,2024-09-27 12:00,false,0.0
SHP-PEAK-00533,WH01,CUST-00039,2023-12-09,2023-12-09 09:00,FALSE,0.0
SHP-003735,,CUST-00111,2023-03-30,2023-03-30 08:00,No,0.0
SHP-003469,Perth WH,CUST-00183,2023-01-23,2023-01-23 12:00,false,0.0
SHP-001374,perth wh,CUST-00089,2023-05-18,2023-05-18 15:00,Y,15.0
SHP-000740,Kewdale WH,CUST-00080,2024-08-17,2024-08-17 03:00,false,0.0
SHP-PEAK-00507,Perth WH,CUST-00006,2023-12-15,2023-12-15 17:00,No,0.0
SHP-002654,WH03,CUST-00189,2023-03-25,2023-03-25 04:00,No,0.0
SHP-000868,Kewdale WH,CUST-00033,2023-12-25,2023-12-25 17:00,No,0.0
SHP-002975,,CUST-00032,2023-07-12,2023-07-12 10:00,0,0.0
SHP-001141,WH03,CUST-00135,2024-13-45,2023-12-30 17:00,No,0.0
SHP-000998,WH03,CUST-00077,2024-07-04,2024-07-04 18:00,FALSE,0.0
SHP-001338,Perth WH,CUST-00143,2023-03-03,2023-03-03 02:00,0,0.0
SHP-000542,WH03,CUST-00045,2023-05-16,2023-05-16 10:00,No,0.0
SHP-001100,kewdale wh,CUST-00038,2024-09-14,2024-09-14 15:00,N,0.0
SHP-001133,perth wh,CUST-00189,2024-07-21,2024-07-21 01:00,0,0.0
SHP-PEAK-00619,WH03,CUST-00147,2024-12-19,2024-12-20 12:00,Y,36.2
SHP-003647,Kewdale WH,CUST-00028,2023-08-10,2023-08-10 16:00,N,0.0
SHP-002259,WH01,CUST-00186,2024-13-45,2024-03-28 04:00,No,0.0
SHP-004725,kewdale wh,CUST-00030,2024-03-01,2024-03-01 16:00,0,0.0
SHP-002963,WH01,CUST-00017,2024-02-25,2024-02-25 16:00,0,0.0
SHP-000060,WH03,CUST-00083,2023-04-21,2023-04-21 01:00,No,0.0
SHP-004052,fremantle wh,CUST-00114,2024-05-28,2024-05-28 03:00,FALSE,0.0
SHP-001939,kewdale wh,CUST-00052,2023-06-15,2023-06-15 14:00,0,0.0
SHP-004631,WH01,CUST-00198,2023-11-20,2023-11-20 02:00,No,0.0
SHP-PEAK-00723,fremantle wh,CUST-00129,2024-12-16,2024-12-16 09:00,FALSE,0.0
SHP-PEAK-00157,Perth WH,CUST-00139,2023-12-18,2023-12-18 18:00,0,0.0
SHP-002814,kewdale wh,CUST-00037,2024-02-20,2024-02-20 06:00,false,0.0
SHP-PEAK-00140,WH03,CUST-00160,2024-12-01,2024-12-01 17:00,No,0.0
SHP-003249,kewdale wh,CUST-00157,2023-06-26,2023-06-26 08:00,FALSE,0.0
SHP-001079,kewdale wh,CUST-00102,2023-11-29,2023-11-29 11:00,N,0.0
SHP-004419,Kewdale WH,CUST-00175,2023-03-14,2023-03-14 18:00,N,0.0
SHP-004609,WH02,CUST-00012,2023-12-21,2023-12-21 06:00,FALSE,0.0
SHP-004163,kewdale wh,CUST-00010,2023-08-23,2023-08-23 09:00,FALSE,0.0
SHP-004976,fremantle wh,CUST-00041,2023-02-30,2023-12-07 23:00,Y,47.3
SHP-002631,fremantle wh,CUST-00053,2023-05-03,2023-05-03 02:00,false,0.0
SHP-004684,Perth WH,CUST-00135,2024-05-10,2024-05-11 13:00,Yes,37.4
SHP-003022,Kewdale WH,CUST-00025,2023-11-22,2023-11-22 01:00,No,0.0
SHP-PEAK-00210,WH01,CUST-00177,2023-11-26,2023-11-26 01:00,No,0.0
SHP-000941,fremantle wh,CUST-00193,2023-07-12,2023-07-12 17:00,FALSE,0.0
SHP-001081,perth wh,CUST-00187,2024-12-17,2024-12-18 02:00,Yes,26.6
SHP-000188,kewdale wh,CUST-00176,2023-01-12,2023-01-12 14:00,No,0.0
SHP-003881,fremantle wh,CUST-00174,2024-03-18,2024-03-18 02:00,No,0.0
SHP-003957,WH02,CUST-00092,2024-12-24,2024-12-24 14:00,0,0.0
SHP-002086,WH02,CUST-00132,2024-07-21,2024-07-21 18:00,No,0.0
SHP-002250,Perth WH,CUST-00107,2024-11-09,2024-11-09 19:00,false,0.0
SHP-003498,kewdale wh,CUST-00089,2024-05-05,2024-05-05 12:00,Yes,12.2
SHP-PEAK-00670,WH03,CUST-00048,2024-11-20,2024-11-20 16:00,0,0.0
SHP-002024,Kewdale WH,CUST-00042,2023-04-08,2023-04-08 00:00,No,0.0
SHP-PEAK-00691,WH03,CUST-00145,2023-11-15,2023-11-16 16:00,TRUE,40.5
SHP-001493,fremantle wh,CUST-00072,2023-09-10,2023-09-10 16:00,No,0.0
SHP-004488,WH03,CUST-00179,2024-07-31,2024-07-31 07:00,FALSE,0.0
SHP-000227,kewdale wh,ORPHAN-5,2023-06-22,2023-06-22 16:00,false,0.0
SHP-001014,WH03,CUST-00012,2024-08-28,2024-08-28 04:00,FALSE,0.0
SHP-002584,kewdale wh,CUST-00019,2023-03-14,2023-03-14 22:00,TRUE,22.8
SHP-001930,Fremantle WH,CUST-00121,2024-05-24,2024-05-24 19:00,N,0.0
SHP-004106,kewdale wh,CUST-00158,2023-04-22,2023-04-22 08:00,false,0.0
SHP-PEAK-00595,kewdale wh,CUST-00111,2023-11-24,2023-11-24 04:00,0,0.0
SHP-001405,WH01,CUST-00028,2024-07-17,2024-07-17 16:00,0,0.0
SHP-002180,WH03,CUST-00097,2023-11-11,2023-11-11 02:00,N,0.0
SHP-000698,WH01,CUST-00014,2024-12-24,2024-12-24 17:00,N,0.0
SHP-001125,fremantle wh,CUST-00185,2024-07-22,2024-07-22 17:00,FALSE,0.0
SHP-004840,kewdale wh,CUST-00154,2023-02-15,2023-02-16 08:00,TRUE,32.3
SHP-003922,perth wh,CUST-00063,2023-04-17,2023-04-17 21:00,Y,21.0
SHP-001779,perth wh,CUST-00038,2023-01-22,2023-01-22 07:00,0,0.0
SHP-002635,WH02,CUST-00088,2023-10-16,2023-10-16 11:00,FALSE,0.0
SHP-003092,,CUST-00033,2023-11-02,2023-11-02 06:00,false,0.0
SHP-003842,Fremantle WH,CUST-00081,2023-02-23,2023-02-23 09:00,No,0.0
SHP-001038,Fremantle WH,CUST-00083,2024-05-17,2024-05-17 14:00,No,0.0
SHP-004872,perth wh,CUST-00148,2024-11-01,2024-11-01 06:00,No,0.0
SHP-002257,perth wh,CUST-00063,2024-03-15,2024-03-15 03:00,false,0.0
SHP-004679,WH03,CUST-00138,2023-04-07,2023-04-07 09:00,FALSE,0.0
SHP-PEAK-00729,WH02,CUST-00188,2023-11-12,2023-11-12 19:00,0,0.0
SHP-000314,WH03,CUST-00010,2023-04-15,2023-04-15 18:00,No,0.0
SHP-002650,WH03,CUST-00006,2024-08-20,2024-08-21 05:00,true,29.7
SHP-002282,WH03,CUST-00047,2024-12-05,2024-12-05 11:00,FALSE,0.0
SHP-PEAK-00402,WH01,CUST-00161,2024-11-13,2024-11-13 10:00,N,0.0
SHP-004177,,CUST-00155,2024-08-19,2024-08-19 14:00,false,0.0
SHP-002548,kewdale wh,CUST-00194,2024-04-27,2024-04-28 21:00,TRUE,45.6
SHP-001417,Perth WH,CUST-00152,2023-08-12,2023-08-12 02:00,N,0.0
SHP-001037,WH01,CUST-00103,2024-12-12,2024-12-12 00:00,0,0.0
SHP-002160,WH03,CUST-00150,2024-06-08,2024-06-08 04:00,false,0.0
SHP-002985,WH02,CUST-00057,2023-03-14,2023-03-14 09:00,false,0.0
SHP-003138,kewdale wh,CUST-00066,2023-11-23,2023-11-23 21:00,Yes,21.1
SHP-PEAK-00046,kewdale wh,CUST-00044,2023-12-05,2023-12-05 19:00,FALSE,0.0
SHP-001755,WH01,CUST-00114,2023-12-17,2023-12-17 09:00,No,0.0
SHP-004153,WH02,CUST-00087,2023-08-20,2023-08-20 01:00,No,0.0
SHP-PEAK-00241,WH02,CUST-00054,2023-12-24,2023-12-24 18:00,No,0.0
SHP-003621,,CUST-00048,2024-06-14,2024-06-14 07:00,N,0.0
SHP-003440,WH01,CUST-00042,2024-04-05,2024-04-05 15:00,FALSE,0.0
SHP-002521,WH01,CUST-00160,2023-07-01,2023-07-01 17:00,false,0.0
SHP-000874,WH03,CUST-00026,2023-07-17,2023-07-17 14:00,N,0.0
SHP-004319,Kewdale WH,CUST-00108,2024-02-17,2024-02-17 11:00,false,0.0
SHP-004378,WH01,CUST-00055,2023-05-26,2023-05-26 04:00,false,0.0
SHP-001507,kewdale wh,CUST-00030,2024-02-10,2024-02-10 10:00,No,0.0
SHP-003693,WH03,CUST-00003,2023-11-24,2023-11-24 04:00,N,0.0
SHP-001924,Perth WH,CUST-00129,invalid,2024-12-06 16:00,0,0.0
SHP-000449,WH02,CUST-00019,2024-05-23,2024-05-23 00:00,0,0.0
SHP-003287,kewdale wh,CUST-00040,2023-02-19,2023-02-19 09:00,FALSE,0.0
SHP-003393,Perth WH,CUST-00085,2024-01-01,2024-01-01 15:00,N,0.0
SHP-PEAK-00760,WH01,CUST-00077,2024-12-08,2024-12-08 08:00,0,0.0
SHP-PEAK-00470,,CUST-00019,2024-11-18,2024-11-18 05:00,N,0.0
SHP-003258,,CUST-00114,2024-01-01,2024-01-01 03:00,N,0.0
SHP-000362,perth wh,CUST-00173,2023-11-25,2023-11-25 00:00,FALSE,0.0
SHP-002184,Perth WH,CUST-00016,2023-11-29,2023-11-30 06:00,true,30.1
SHP-001135,WH01,CUST-00160,2023-11-13,2023-11-13 03:00,false,0.0
SHP-003200,WH02,CUST-00048,2024-05-01,2024-05-01 16:00,0,0.0
SHP-004788,Fremantle WH,CUST-00031,2023-11-13,2023-11-13 03:00,N,0.0
SHP-002156,perth wh,CUST-00077,2023-11-24,2023-11-24 02:00,false,0.0
SHP-001831,fremantle wh,CUST-00022,2024-10-16,2024-10-16 14:00,No,0.0
SHP-001054,WH01,CUST-00049,2023-05-25,2023-05-25 03:00,false,0.0
SHP-002461,Fremantle WH,CUST-00051,2023-12-27,2023-12-28 12:00,1,36.9
SHP-000023,Kewdale WH,CUST-00111,2023-09-22,2023-09-22 19:00,FALSE,0.0
SHP-002067,Fremantle WH,CUST-00057,2024-03-28,2024-03-28 09:00,N,0.0
SHP-001654,fremantle wh,CUST-00064,2023-03-07,2023-03-07 10:00,N,0.0
SHP-004636,fremantle wh,CUST-00041,2024-02-27,2024-02-27 16:00,No,0.0
SHP-004221,WH01,CUST-00023,2024-11-05,2024-11-05 15:00,FALSE,0.0
SHP-002744,Fremantle WH,CUST-00128,2024-03-13,2024-03-14 19:00,Y,43.0
SHP-003759,fremantle wh,CUST-00150,2024-06-03,2024-06-03 19:00,FALSE,0.0
SHP-004754,Fremantle WH,CUST-00070,2023-04-16,2023-04-16 04:00,No,0.0
SHP-002469,fremantle wh,CUST-00019,2023-01-15,2023-01-15 03:00,false,0.0
SHP-002326,perth wh,CUST-00164,2024-01-27,2024-01-27 13:00,N,0.0
SHP-000461,Perth WH,CUST-00058,2024-12-19,2024-12-20 04:00,TRUE,28.3
SHP-001068,WH03,CUST-00123,2024-11-18,2024-11-18 10:00,No,0.0
SHP-000088,WH01,CUST-00199,2024-10-23,2024-10-23 17:00,N,0.0
SHP-001431,WH01,CUST-00137,2024-02-24,2024-02-24 07:00,false,0.0
SHP-PEAK-00313,perth wh,CUST-00140,2024-11-29,2024-11-29 06:00,TRUE,6.4
SHP-000283,Fremantle WH,CUST-00134,2024-10-27,2024-10-27 08:00,0,0.0
SHP-002484,perth wh,CUST-00179,2024-01-28,2024-01-28 15:00,No,0.0
SHP-000463,Perth WH,CUST-00145,2023-04-02,2023-04-02 05:00,0,0.0
SHP-000213,Fremantle WH,CUST-00173,2023-09-01,2023-09-01 09:00,0,0.0
SHP-002589,Kewdale WH,CUST-00173,2023-09-12,2023-09-12 10:00,N,0.0
SHP-003358,perth wh,CUST-00113,2023-02-13,2023-02-13 00:00,false,0.0
SHP-002908,WH01,CUST-00070,2023-09-18,2023-09-18 08:00,0,0.0
SHP-002582,fremantle wh,CUST-00072,2024-12-01,2024-12-01 07:00,No,0.0
SHP-001369,WH03,CUST-00008,2024-11-18,2024-11-18 09:00,No,0.0
SHP-000235,WH03,CUST-00136,2023-12-16,2023-12-16 20:00,Y,20.9
SHP-003722,Fremantle WH,CUST-00060,2024-04-13,2024-04-13 07:00,FALSE,0.0
SHP-000598,perth wh,CUST-00158,2023-06-13,2023-06-13 03:00,true,3.9
SHP-PEAK-00116,WH03,CUST-00017,2023-12-04,2023-12-05 16:00,TRUE,40.3
SHP-002251,WH01,CUST-00181,2023-01-16,2023-01-16 12:00,No,0.0
SHP-004751,fremantle wh,CUST-00130,2023-08-18,2023-08-18 15:00,false,0.0
SHP-002284,WH03,CUST-00169,2023-08-14,2023-08-14 05:00,false,0.0
SHP-000663,Perth WH,CUST-00190,2023-09-13,2023-09-14 02:00,true,26.6
SHP-PEAK-00754,kewdale wh,CUST-00081,2024-11-09,2024-11-09 08:00,No,0.0
SHP-002286,WH01,CUST-00052,2023-03-13,2023-03-13 08:00,false,0.0
SHP-PEAK-00465,perth wh,CUST-00127,2024-12-06,2024-12-06 06:00,FALSE,0.0
SHP-004210,kewdale wh,CUST-00028,2023-04-29,2023-04-29 09:00,N,0.0
SHP-003495,fremantle wh,CUST-00018,2024-05-13,2024-05-13 15:00,0,0.0
SHP-PEAK-00286,Kewdale WH,CUST-00147,2023-12-19,2023-12-19 01:00,0,0.0
SHP-003362,kewdale wh,CUST-00106,2023-02-06,2023-02-06 00:00,0,0.0
SHP-002991,fremantle wh,CUST-00103,2023-10-12,2023-10-12 08:00,1,8.0
SHP-PEAK-00153,WH02,CUST-00069,2023-12-27,2023-12-27 16:00,false,0.0
SHP-000780,Kewdale WH,CUST-00017,2023-11-20,2023-11-20 12:00,false,0.0
SHP-002545,Perth WH,CUST-00175,2023-09-14,2023-09-14 00:00,N,0.0
SHP-004344,WH03,CUST-00141,2023-11-29,2023-11-29 12:00,FALSE,0.0
SHP-004373,Fremantle WH,CUST-00011,2024-11-30,2024-11-30 10:00,0,0.0
SHP-004702,kewdale wh,CUST-00186,2023-10-08,2023-10-08 10:00,false,0.0
SHP-004214,Fremantle WH,CUST-00125,2023-09-06,2023-09-06 04:00,0,0.0
SHP-004811,WH02,CUST-00150,2023-11-12,2023-11-12 15:00,No,0.0
SHP-PEAK-00600,,CUST-00121,2023-11-29,2023-11-29 09:00,N,0.0
SHP-000686,kewdale wh,CUST-00044,2023-02-14,2023-02-14 12:00,0,0.0
SHP-003244,,CUST-00052,2024-08-15,2024-08-15 11:00,No,0.0
SHP-001749,fremantle wh,CUST-00160,2024-05-25,2024-05-25 22:00,TRUE,22.9
SHP-003690,WH01,CUST-00188,2024-11-09,2024-11-09 00:00,0,0.0
SHP-004523,WH02,CUST-00177,2023-04-13,2023-04-13 00:00,N,0.0
SHP-002838,WH02,CUST-00176,2023-09-04,2023-09-04 11:00,FALSE,0.0
SHP-003033,WH02,CUST-00066,2024-03-28,2024-03-28 15:00,No,0.0
SHP-002172,Kewdale WH,CUST-00195,2024-04-29,2024-04-29 09:00,No,0.0
SHP-003574,WH02,CUST-00086,2024-05-30,2024-05-30 01:00,0,0.0
SHP-001851,Fremantle WH,CUST-00089,2024-03-11,2024-03-11 09:00,true,9.2
SHP-000488,perth wh,CUST-00012,2024-01-01,2024-01-01 06:00,N,0.0
SHP-001689,Fremantle WH,CUST-00193,2024-04-15,2024-04-15 11:00,Yes,11.2
SHP-002231,Fremantle WH,CUST-00196,2024-04-02,2024-04-02 12:00,No,0.0
SHP-004263,WH01,CUST-00080,2024-11-03,2024-11-03 19:00,false,0.0
SHP-002321,perth wh,CUST-00185,2023-10-26,2023-10-26 18:00,0,0.0
SHP-000783,WH01,CUST-00040,2024-11-23,2024-11-23 09:00,FALSE,0.0
SHP-000522,Perth WH,CUST-00089,2023-03-28,2023-03-28 15:00,No,0.0
SHP-000523,WH02,CUST-00190,2023-05-29,2023-05-29 16:00,FALSE,0.0
SHP-004181,Kewdale WH,CUST-00200,2023-05-04,2023-05-04 03:00,No,0.0
SHP-002940,kewdale wh,CUST-00007,2023-02-06,2023-02-06 14:00,1,14.7
SHP-004708,WH02,CUST-00042,2023-12-23,2023-12-24 19:00,1,43.3
SHP-002399,Fremantle WH,CUST-00150,2024-05-23,2024-05-23 04:00,false,0.0
SHP-002208,WH03,CUST-00136,2023-05-29,2023-05-29 06:00,No,0.0
SHP-004405,Fremantle WH,CUST-00018,2024-06-01,2024-06-01 07:00,N,0.0
SHP-000781,fremantle wh,CUST-00022,2023-08-29,2023-08-29 12:00,0,0.0
SHP-PEAK-00090,Perth WH,CUST-00015,2023-12-17,2023-12-17 05:00,FALSE,0.0
SHP-003791,WH02,CUST-00175,2023-10-08,2023-10-09 18:00,Y,42.4
SHP-001512,kewdale wh,CUST-00025,2024-10-14,2024-10-15 09:00,Yes,33.6
SHP-001883,fremantle wh,CUST-00186,2024-02-03,2024-02-03 17:00,false,0.0
SHP-000652,perth wh,CUST-00155,2024-07-07,2024-07-07 12:00,No,0.0
SHP-PEAK-00616,WH02,CUST-00183,2024-11-24,2024-11-24 02:00,No,0.0
SHP-001802,WH02,CUST-00158,2023-06-16,2023-06-16 09:00,0,0.0
SHP-000370,WH01,CUST-00075,2024-10-08,2024-10-08 18:00,N,0.0
SHP-PEAK-00055,perth wh,CUST-00125,2024-11-16,2024-11-16 01:00,0,0.0
SHP-PEAK-00756,WH03,CUST-00081,2023-12-22,2023-12-22 00:00,N,0.0
SHP-000119,Fremantle WH,CUST-00055,2023-01-16,2023-01-16 11:00,0,0.0
SHP-000378,Fremantle WH,CUST-00062,2023-05-02,2023-05-02 04:00,No,0.0
SHP-004089,perth wh,CUST-00046,2024-04-02,2024-04-02 19:00,false,0.0
SHP-002217,fremantle wh,CUST-00069,2024-07-05,2024-07-05 03:00,N,0.0
SHP-004445,kewdale wh,CUST-00032,2024-13-45,2024-03-22 07:00,N,0.0
SHP-001614,WH01,CUST-00130,2023-08-03,2023-08-03 02:00,false,0.0
SHP-002884,,CUST-00085,2023-07-02,2023-07-02 09:00,FALSE,0.0
SHP-003915,kewdale wh,CUST-00093,2023-01-07,2023-01-07 03:00,FALSE,0.0
SHP-000963,fremantle wh,CUST-00129,2024-12-16,2024-12-16 09:00,FALSE,0.0
SHP-PEAK-00214,Kewdale WH,CUST-00025,2023-11-14,2023-11-14 08:00,false,0.0
SHP-002511,WH01,CUST-00053,2023-01-10,2023-01-10 01:00,false,0.0
SHP-PEAK-00439,kewdale wh,CUST-00124,2023-12-03,2023-12-03 15:00,FALSE,0.0
SHP-004450,Perth WH,CUST-00016,2023-11-01,2023-11-01 00:00,0,0.0
SHP-PEAK-00511,WH03,CUST-00098,2023-11-11,2023-11-11 07:00,false,0.0
SHP-000360,Kewdale WH,CUST-00105,2024-06-23,2024-06-23 02:00,false,0.0
SHP-004084,kewdale wh,CUST-00005,2023-02-22,2023-02-22 04:00,FALSE,0.0
SHP-004020,perth wh,CUST-00091,2023-06-06,2023-06-06 10:00,false,0.0
SHP-002416,perth wh,CUST-00082,2024-03-19,2024-03-19 11:00,0,0.0
SHP-PEAK-00390,perth wh,CUST-00035,2024-12-10,2024-12-10 17:00,No,0.0
SHP-004941,WH01,CUST-00005,2024-12-30,2024-12-30 10:00,No,0.0
SHP-002186,WH02,CUST-00164,2023-11-20,2023-11-20 15:00,true,15.5
SHP-003790,WH02,CUST-00193,2024-02-08,2024-02-09 05:00,1,29.9
SHP-002568,Perth WH,CUST-00117,2023-12-23,2023-12-23 16:00,N,0.0
SHP-002038,Perth WH,CUST-00168,2024-06-27,2024-06-28 11:00,TRUE,35.2
SHP-PEAK-00109,WH02,CUST-00063,2024-11-17,2024-11-17 17:00,false,0.0
SHP-000773,Kewdale WH,CUST-00194,2024-09-09,2024-09-09 05:00,No,0.0
SHP-001285,WH02,CUST-00049,2024-05-17,2024-05-17 07:00,N,0.0
SHP-PEAK-00324,,CUST-00033,2023-11-02,2023-11-02 06:00,false,0.0
SHP-PEAK-00488,WH03,CUST-00049,2023-12-26,2023-12-26 10:00,false,0.0
SHP-002588,Kewdale WH,CUST-00164,2023-11-09,2023-11-09 15:00,0,0.0
SHP-PEAK-00294,Kewdale WH,CUST-00093,2024-12-08,2024-12-08 10:00,false,0.0
SHP-001415,Kewdale WH,CUST-00027,2024-05-21,2024-05-21 01:00,false,0.0
SHP-001235,WH02,CUST-00123,2023-04-05,2023-04-05 09:00,0,0.0
SHP-004021,Fremantle WH,CUST-00080,2023-12-16,2023-12-16 15:00,0,0.0
SHP-000436,fremantle wh,CUST-00037,2023-05-03,2023-05-03 07:00,false,0.0
SHP-001675,Perth WH,CUST-00192,2024-12-27,2024-12-28 22:00,Yes,46.3
SHP-003300,WH01,CUST-00017,2023-12-20,2023-12-20 04:00,false,0.0
